year,area,chapter,gender,value
2002,26UD,XI,M,18
2002,26UD,XI,F,18
2002,26UD,XII,M,3
2002,26UD,XII,F,4
2002,26UD,XIII,M,1
2002,26UD,XIII,F,6
2002,26UD,XIV,M,8
2002,26UD,XIV,F,6
2002,26UD,XV,F,0
2002,26UD,XVI,M,0
2002,26UD,XVI,F,0
2002,26UD,XVII,M,3
2002,26UD,XVII,F,2
2002,26UD,XVIII,M,3
2002,26UD,XVIII,F,17
2002,26UD,XX,M,16
2002,26UD,XX,F,11
2002,26UE,I,M,3
2002,26UE,I,F,3
2002,26UE,II,M,135
2002,26UE,II,F,146
2002,26UE,III,M,2
2002,26UE,III,F,2
2002,26UE,IV,M,2
2002,26UE,IV,F,6
2002,26UE,V,M,4
2002,26UE,V,F,25
2002,26UE,VI,M,17
2002,26UE,VI,F,13
2002,26UE,VII,M,0
2002,26UE,VII,F,0
2002,26UE,VIII,M,0
2002,26UE,VIII,F,0
2002,26UE,IX,M,162
2002,26UE,IX,F,183
2002,26UE,X,M,74
2002,26UE,X,F,99
2002,26UE,XI,M,17
2002,26UE,XI,F,23
2002,26UE,XII,M,4
2002,26UE,XII,F,3
2002,26UE,XIII,M,1
2002,26UE,XIII,F,4
2002,26UE,XIV,M,9
2002,26UE,XIV,F,15
2002,26UE,XV,F,0
2002,26UE,XVI,M,0
2002,26UE,XVI,F,1
2002,26UE,XVII,M,0
2002,26UE,XVII,F,1
2002,26UE,XVIII,M,6
2002,26UE,XVIII,F,39
2002,26UE,XX,M,21
2002,26UE,XX,F,11
2002,26UF,I,M,4
2002,26UF,I,F,12
2002,26UF,II,M,154
2002,26UF,II,F,142
2002,26UF,III,M,1
2002,26UF,III,F,4
2002,26UF,IV,M,6
2002,26UF,IV,F,7
2002,26UF,V,M,17
2002,26UF,V,F,32
2002,26UF,VI,M,22
2002,26UF,VI,F,21
2002,26UF,VII,M,0
2002,26UF,VII,F,0
2002,26UF,VIII,M,0
2002,26UF,VIII,F,1
2002,26UF,IX,M,211
2002,26UF,IX,F,268
2002,26UF,X,M,72
2002,26UF,X,F,97
2002,26UF,XI,M,18
2002,26UF,XI,F,38
2002,26UF,XII,M,2
2002,26UF,XII,F,4
2002,26UF,XIII,M,5
2002,26UF,XIII,F,12
2002,26UF,XIV,M,11
2002,26UF,XIV,F,21
2002,26UF,XV,F,0
2002,26UF,XVI,M,0
2002,26UF,XVI,F,0
2002,26UF,XVII,M,0
2002,26UF,XVII,F,2
2002,26UF,XVIII,M,4
2002,26UF,XVIII,F,21
2002,26UF,XX,M,27
2002,26UF,XX,F,12
2002,26UG,I,M,5
2002,26UG,I,F,8
2002,26UG,II,M,135
2002,26UG,II,F,147
2002,26UG,III,M,1
2002,26UG,III,F,1
2002,26UG,IV,M,12
2002,26UG,IV,F,10
2002,26UG,V,M,10
2002,26UG,V,F,17
2002,26UG,VI,M,16
2002,26UG,VI,F,22
2002,26UG,VII,M,0
2002,26UG,VII,F,0
2002,26UG,VIII,M,0
2002,26UG,VIII,F,0
2002,26UG,IX,M,200
2002,26UG,IX,F,191
2002,26UG,X,M,84
2002,26UG,X,F,87
2002,26UG,XI,M,21
2002,26UG,XI,F,29
2002,26UG,XII,M,2
2002,26UG,XII,F,1
2002,26UG,XIII,M,4
2002,26UG,XIII,F,6
2002,26UG,XIV,M,6
2002,26UG,XIV,F,12
2002,26UG,XV,F,1
2002,26UG,XVI,M,0
2002,26UG,XVI,F,0
2002,26UG,XVII,M,1
2002,26UG,XVII,F,1
2002,26UG,XVIII,M,7
2002,26UG,XVIII,F,33
2002,26UG,XX,M,28
2002,26UG,XX,F,15
2002,26UH,I,M,5
2002,26UH,I,F,5
2002,26UH,II,M,89
2002,26UH,II,F,82
2002,26UH,III,M,1
2002,26UH,III,F,0
2002,26UH,IV,M,3
2002,26UH,IV,F,4
2002,26UH,V,M,3
2002,26UH,V,F,17
2002,26UH,VI,M,6
2002,26UH,VI,F,9
2002,26UH,VII,M,0
2002,26UH,VII,F,0
2002,26UH,VIII,M,0
2002,26UH,VIII,F,0
2002,26UH,IX,M,106
2002,26UH,IX,F,114
2002,26UH,X,M,38
2002,26UH,X,F,49
2002,26UH,XI,M,17
2002,26UH,XI,F,19
2002,26UH,XII,M,0
2002,26UH,XII,F,6
2002,26UH,XIII,M,1
2002,26UH,XIII,F,3
2002,26UH,XIV,M,4
2002,26UH,XIV,F,7
2002,26UH,XV,F,0
2002,26UH,XVI,M,0
2002,26UH,XVI,F,1
2002,26UH,XVII,M,0
2002,26UH,XVII,F,1
2002,26UH,XVIII,M,4
2002,26UH,XVIII,F,4
2002,26UH,XX,M,21
2002,26UH,XX,F,11
2002,26UJ,I,M,4
2002,26UJ,I,F,2
2002,26UJ,II,M,120
2002,26UJ,II,F,112
2002,26UJ,III,M,0
2002,26UJ,III,F,1
2002,26UJ,IV,M,4
2002,26UJ,IV,F,9
2002,26UJ,V,M,8
2002,26UJ,V,F,10
2002,26UJ,VI,M,10
2002,26UJ,VI,F,13
2002,26UJ,VII,M,0
2002,26UJ,VII,F,0
2002,26UJ,VIII,M,0
2002,26UJ,VIII,F,0
2002,26UJ,IX,M,158
2002,26UJ,IX,F,169
2002,26UJ,X,M,55
2002,26UJ,X,F,67
2002,26UJ,XI,M,23
2002,26UJ,XI,F,19
2002,26UJ,XII,M,2
2002,26UJ,XII,F,0
2002,26UJ,XIII,M,1
2002,26UJ,XIII,F,4
2002,26UJ,XIV,M,8
2002,26UJ,XIV,F,5
2002,26UJ,XV,F,0
2002,26UJ,XVI,M,1
2002,26UJ,XVI,F,0
2002,26UJ,XVII,M,4
2002,26UJ,XVII,F,1
2002,26UJ,XVIII,M,1
2002,26UJ,XVIII,F,13
2002,26UJ,XX,M,11
2002,26UJ,XX,F,13
2002,26UK,I,M,6
2002,26UK,I,F,7
2002,26UK,II,M,85
2002,26UK,II,F,97
2002,26UK,III,M,0
2002,26UK,III,F,1
2002,26UK,IV,M,6
2002,26UK,IV,F,7
2002,26UK,V,M,10
2002,26UK,V,F,17
2002,26UK,VI,M,9
2002,26UK,VI,F,6
2002,26UK,VII,M,0
2002,26UK,VII,F,0
2002,26UK,VIII,M,0
2002,26UK,VIII,F,0
2002,26UK,IX,M,124
2002,26UK,IX,F,162
2002,26UK,X,M,44
2002,26UK,X,F,65
2002,26UK,XI,M,10
2002,26UK,XI,F,16
2002,26UK,XII,M,0
2002,26UK,XII,F,0
2002,26UK,XIII,M,0
2002,26UK,XIII,F,5
2002,26UK,XIV,M,7
2002,26UK,XIV,F,10
2002,26UK,XV,F,0
2002,26UK,XVI,M,0
2002,26UK,XVI,F,0
2002,26UK,XVII,M,1
2002,26UK,XVII,F,1
2002,26UK,XVIII,M,8
2002,26UK,XVIII,F,15
2002,26UK,XX,M,9
2002,26UK,XX,F,8
2002,26UL,I,M,0
2002,26UL,I,F,7
2002,26UL,II,M,135
2002,26UL,II,F,132
2002,26UL,III,M,1
2002,26UL,III,F,2
2002,26UL,IV,M,4
2002,26UL,IV,F,6
2002,26UL,V,M,8
2002,26UL,V,F,10
2002,26UL,VI,M,12
2002,26UL,VI,F,13
2002,26UL,VII,M,0
2002,26UL,VII,F,0
2002,26UL,VIII,M,0
2002,26UL,VIII,F,0
2002,26UL,IX,M,167
2002,26UL,IX,F,169
2002,26UL,X,M,85
2002,26UL,X,F,85
2002,26UL,XI,M,22
2002,26UL,XI,F,22
2002,26UL,XII,M,1
2002,26UL,XII,F,0
2002,26UL,XIII,M,2
2002,26UL,XIII,F,6
2002,26UL,XIV,M,8
2002,26UL,XIV,F,8
2002,26UL,XV,F,0
2002,26UL,XVI,M,1
2002,26UL,XVI,F,0
2002,26UL,XVII,M,1
2002,26UL,XVII,F,1
2002,26UL,XVIII,M,3
2002,26UL,XVIII,F,11
2002,26UL,XX,M,14
2002,26UL,XX,F,12
2002,33UB,I,M,10
2002,33UB,I,F,9
2002,33UB,II,M,224
2002,33UB,II,F,171
2002,33UB,III,M,0
2002,33UB,III,F,3
2002,33UB,IV,M,10
2002,33UB,IV,F,15
2002,33UB,V,M,15
2002,33UB,V,F,35
2002,33UB,VI,M,22
2002,33UB,VI,F,25
2002,33UB,VII,M,0
2002,33UB,VII,F,0
2002,33UB,VIII,M,0
2002,33UB,VIII,F,0
2002,33UB,IX,M,270
2002,33UB,IX,F,304
2002,33UB,X,M,71
2002,33UB,X,F,90
2002,33UB,XI,M,23
2002,33UB,XI,F,25
2002,33UB,XII,M,3
2002,33UB,XII,F,4
2002,33UB,XIII,M,3
2002,33UB,XIII,F,11
2002,33UB,XIV,M,11
2002,33UB,XIV,F,19
2002,33UB,XV,F,0
2002,33UB,XVI,M,1
2002,33UB,XVI,F,0
2002,33UB,XVII,M,0
2002,33UB,XVII,F,0
2002,33UB,XVIII,M,14
2002,33UB,XVIII,F,48
2002,33UB,XX,M,33
2002,33UB,XX,F,18
2002,33UC,I,M,6
2002,33UC,I,F,11
2002,33UC,II,M,197
2002,33UC,II,F,150
2002,33UC,III,M,2
2002,33UC,III,F,2
2002,33UC,IV,M,6
2002,33UC,IV,F,15
2002,33UC,V,M,16
2002,33UC,V,F,49
2002,33UC,VI,M,24
2002,33UC,VI,F,30
2002,33UC,VII,M,0
2002,33UC,VII,F,0
2002,33UC,VIII,M,0
2002,33UC,VIII,F,0
2002,33UC,IX,M,246
2002,33UC,IX,F,307
2002,33UC,X,M,75
2002,33UC,X,F,103
2002,33UC,XI,M,25
2002,33UC,XI,F,39
2002,33UC,XII,M,0
2002,33UC,XII,F,2
2002,33UC,XIII,M,3
2002,33UC,XIII,F,8
2002,33UC,XIV,M,13
2002,33UC,XIV,F,11
2002,33UC,XV,F,0
2002,33UC,XVI,M,0
2002,33UC,XVI,F,1
2002,33UC,XVII,M,2
2002,33UC,XVII,F,1
2002,33UC,XVIII,M,14
2002,33UC,XVIII,F,52
2002,33UC,XX,M,21
2002,33UC,XX,F,16
2002,33UD,I,M,5
2002,33UD,I,F,9
2002,33UD,II,M,142
2002,33UD,II,F,120
2002,33UD,III,M,1
2002,33UD,III,F,3
2002,33UD,IV,M,3
2002,33UD,IV,F,12
2002,33UD,V,M,15
2002,33UD,V,F,16
2002,33UD,VI,M,17
2002,33UD,VI,F,14
2002,33UD,VII,M,0
2002,33UD,VII,F,0
2002,33UD,VIII,M,0
2002,33UD,VIII,F,0
2002,33UD,IX,M,235
2002,33UD,IX,F,210
2002,33UD,X,M,76
2002,33UD,X,F,83
2002,33UD,XI,M,19
2002,33UD,XI,F,15
2002,33UD,XII,M,2
2002,33UD,XII,F,2
2002,33UD,XIII,M,2
2002,33UD,XIII,F,15
2002,33UD,XIV,M,10
2002,33UD,XIV,F,13
2002,33UD,XV,F,0
2002,33UD,XVI,M,0
2002,33UD,XVI,F,0
2002,33UD,XVII,M,0
2002,33UD,XVII,F,2
2002,33UD,XVIII,M,13
2002,33UD,XVIII,F,32
2002,33UD,XX,M,16
2002,33UD,XX,F,9
2002,33UE,I,M,9
2002,33UE,I,F,3
2002,33UE,II,M,253
2002,33UE,II,F,206
2002,33UE,III,M,2
2002,33UE,III,F,5
2002,33UE,IV,M,9
2002,33UE,IV,F,11
2002,33UE,V,M,14
2002,33UE,V,F,36
2002,33UE,VI,M,35
2002,33UE,VI,F,42
2002,33UE,VII,M,0
2002,33UE,VII,F,1
2002,33UE,VIII,M,0
2002,33UE,VIII,F,0
2002,33UE,IX,M,345
2002,33UE,IX,F,326
2002,33UE,X,M,77
2002,33UE,X,F,88
2002,33UE,XI,M,24
2002,33UE,XI,F,34
2002,33UE,XII,M,1
2002,33UE,XII,F,7
2002,33UE,XIII,M,6
2002,33UE,XIII,F,12
2002,33UE,XIV,M,14
2002,33UE,XIV,F,18
2002,33UE,XV,F,0
2002,33UE,XVI,M,0
2002,33UE,XVI,F,0
2002,33UE,XVII,M,1
2002,33UE,XVII,F,1
2002,33UE,XVIII,M,11
2002,33UE,XVIII,F,32
2002,33UE,XX,M,40
2002,33UE,XX,F,19
2002,33UF,I,M,6
2002,33UF,I,F,8
2002,33UF,II,M,202
2002,33UF,II,F,179
2002,33UF,III,M,2
2002,33UF,III,F,0
2002,33UF,IV,M,9
2002,33UF,IV,F,14
2002,33UF,V,M,12
2002,33UF,V,F,35
2002,33UF,VI,M,15
2002,33UF,VI,F,17
2002,33UF,VII,M,0
2002,33UF,VII,F,0
2002,33UF,VIII,M,0
2002,33UF,VIII,F,0
2002,33UF,IX,M,265
2002,33UF,IX,F,284
2002,33UF,X,M,81
2002,33UF,X,F,88
2002,33UF,XI,M,19
2002,33UF,XI,F,31
2002,33UF,XII,M,0
2002,33UF,XII,F,3
2002,33UF,XIII,M,2
2002,33UF,XIII,F,6
2002,33UF,XIV,M,11
2002,33UF,XIV,F,15
2002,33UF,XV,F,0
2002,33UF,XVI,M,0
2002,33UF,XVI,F,0
2002,33UF,XVII,M,1
2002,33UF,XVII,F,2
2002,33UF,XVIII,M,22
2002,33UF,XVIII,F,62
2002,33UF,XX,M,28
2002,33UF,XX,F,12
2002,33UG,I,M,6
2002,33UG,I,F,6
2002,33UG,II,M,164
2002,33UG,II,F,146
2002,33UG,III,M,1
2002,33UG,III,F,2
2002,33UG,IV,M,10
2002,33UG,IV,F,13
2002,33UG,V,M,7
2002,33UG,V,F,23
2002,33UG,VI,M,11
2002,33UG,VI,F,16
2002,33UG,VII,M,0
2002,33UG,VII,F,0
2002,33UG,VIII,M,0
2002,33UG,VIII,F,0
2002,33UG,IX,M,239
2002,33UG,IX,F,262
2002,33UG,X,M,75
2002,33UG,X,F,76
2002,33UG,XI,M,35
2002,33UG,XI,F,24
2002,33UG,XII,M,1
2002,33UG,XII,F,5
2002,33UG,XIII,M,4
2002,33UG,XIII,F,7
2002,33UG,XIV,M,11
2002,33UG,XIV,F,14
2002,33UG,XV,F,0
2002,33UG,XVI,M,0
2002,33UG,XVI,F,0
2002,33UG,XVII,M,3
2002,33UG,XVII,F,0
2002,33UG,XVIII,M,11
2002,33UG,XVIII,F,37
2002,33UG,XX,M,25
2002,33UG,XX,F,17
2002,33UH,I,M,4
2002,33UH,I,F,5
2002,33UH,II,M,182
2002,33UH,II,F,147
2002,33UH,III,M,2
2002,33UH,III,F,3
2002,33UH,IV,M,7
2002,33UH,IV,F,14
2002,33UH,V,M,7
2002,33UH,V,F,18
2002,33UH,VI,M,13
2002,33UH,VI,F,16
2002,33UH,VII,M,0
2002,33UH,VII,F,0
2002,33UH,VIII,M,0
2002,33UH,VIII,F,1
2002,33UH,IX,M,222
2002,33UH,IX,F,199
2002,33UH,X,M,55
2002,33UH,X,F,60
2002,33UH,XI,M,14
2002,33UH,XI,F,28
2002,33UH,XII,M,1
2002,33UH,XII,F,2
2002,33UH,XIII,M,2
2002,33UH,XIII,F,8
2002,33UH,XIV,M,13
2002,33UH,XIV,F,10
2002,33UH,XV,F,1
2002,33UH,XVI,M,0
2002,33UH,XVI,F,0
2002,33UH,XVII,M,1
2002,33UH,XVII,F,3
2002,33UH,XVIII,M,14
2002,33UH,XVIII,F,38
2002,33UH,XX,M,22
2002,33UH,XX,F,13
2002,42UB,I,M,6
2002,42UB,I,F,2
2002,42UB,II,M,102
2002,42UB,II,F,118
2002,42UB,III,M,0
2002,42UB,III,F,0
2002,42UB,IV,M,7
2002,42UB,IV,F,12
2002,42UB,V,M,7
2002,42UB,V,F,17
2002,42UB,VI,M,12
2002,42UB,VI,F,19
2002,42UB,VII,M,0
2002,42UB,VII,F,1
2002,42UB,VIII,M,0
2002,42UB,VIII,F,0
2002,42UB,IX,M,178
2002,42UB,IX,F,171
2002,42UB,X,M,40
2002,42UB,X,F,55
2002,42UB,XI,M,11
2002,42UB,XI,F,26
2002,42UB,XII,M,0
2002,42UB,XII,F,2
2002,42UB,XIII,M,4
2002,42UB,XIII,F,5
2002,42UB,XIV,M,4
2002,42UB,XIV,F,5
2002,42UB,XV,F,0
2002,42UB,XVI,M,0
2002,42UB,XVI,F,0
2002,42UB,XVII,M,2
2002,42UB,XVII,F,2
2002,42UB,XVIII,M,6
2002,42UB,XVIII,F,15
2002,42UB,XX,M,18
2002,42UB,XX,F,8
2002,42UC,I,M,3
2002,42UC,I,F,3
2002,42UC,II,M,81
2002,42UC,II,F,78
2002,42UC,III,M,0
2002,42UC,III,F,2
2002,42UC,IV,M,0
2002,42UC,IV,F,7
2002,42UC,V,M,4
2002,42UC,V,F,11
2002,42UC,VI,M,8
2002,42UC,VI,F,6
2002,42UC,VII,M,0
2002,42UC,VII,F,0
2002,42UC,VIII,M,0
2002,42UC,VIII,F,0
2002,42UC,IX,M,88
2002,42UC,IX,F,113
2002,42UC,X,M,28
2002,42UC,X,F,34
2002,42UC,XI,M,21
2002,42UC,XI,F,10
2002,42UC,XII,M,1
2002,42UC,XII,F,0
2002,42UC,XIII,M,1
2002,42UC,XIII,F,4
2002,42UC,XIV,M,4
2002,42UC,XIV,F,4
2002,42UC,XV,F,0
2002,42UC,XVI,M,0
2002,42UC,XVI,F,0
2002,42UC,XVII,M,0
2002,42UC,XVII,F,0
2002,42UC,XVIII,M,1
2002,42UC,XVIII,F,3
2002,42UC,XX,M,8
2002,42UC,XX,F,9
2002,42UD,I,M,7
2002,42UD,I,F,8
2002,42UD,II,M,185
2002,42UD,II,F,136
2002,42UD,III,M,1
2002,42UD,III,F,0
2002,42UD,IV,M,5
2002,42UD,IV,F,11
2002,42UD,V,M,10
2002,42UD,V,F,30
2002,42UD,VI,M,13
2002,42UD,VI,F,27
2002,42UD,VII,M,1
2002,42UD,VII,F,0
2002,42UD,VIII,M,0
2002,42UD,VIII,F,0
2002,42UD,IX,M,247
2002,42UD,IX,F,260
2002,42UD,X,M,80
2002,42UD,X,F,69
2002,42UD,XI,M,23
2002,42UD,XI,F,34
2002,42UD,XII,M,1
2002,42UD,XII,F,3
2002,42UD,XIII,M,5
2002,42UD,XIII,F,8
2002,42UD,XIV,M,9
2002,42UD,XIV,F,9
2002,42UD,XV,F,0
2002,42UD,XVI,M,0
2002,42UD,XVI,F,0
2002,42UD,XVII,M,1
2002,42UD,XVII,F,0
2002,42UD,XVIII,M,9
2002,42UD,XVIII,F,11
2002,42UD,XX,M,27
2002,42UD,XX,F,10
2002,42UE,I,M,5
2002,42UE,I,F,2
2002,42UE,II,M,132
2002,42UE,II,F,112
2002,42UE,III,M,1
2002,42UE,III,F,2
2002,42UE,IV,M,7
2002,42UE,IV,F,7
2002,42UE,V,M,5
2002,42UE,V,F,16
2002,42UE,VI,M,18
2002,42UE,VI,F,16
2002,42UE,VII,M,0
2002,42UE,VII,F,0
2002,42UE,VIII,M,0
2002,42UE,VIII,F,0
2002,42UE,IX,M,174
2002,42UE,IX,F,185
2002,42UE,X,M,51
2002,42UE,X,F,54
2002,42UE,XI,M,17
2002,42UE,XI,F,14
2002,42UE,XII,M,0
2002,42UE,XII,F,1
2002,42UE,XIII,M,2
2002,42UE,XIII,F,7
2002,42UE,XIV,M,4
2002,42UE,XIV,F,9
2002,42UE,XV,F,0
2002,42UE,XVI,M,0
2002,42UE,XVI,F,0
2002,42UE,XVII,M,0
2002,42UE,XVII,F,1
2002,42UE,XVIII,M,5
2002,42UE,XVIII,F,23
2002,42UE,XX,M,13
2002,42UE,XX,F,6
2002,42UF,I,M,2
2002,42UF,I,F,3
2002,42UF,II,M,134
2002,42UF,II,F,122
2002,42UF,III,M,0
2002,42UF,III,F,2
2002,42UF,IV,M,7
2002,42UF,IV,F,6
2002,42UF,V,M,8
2002,42UF,V,F,18
2002,42UF,VI,M,19
2002,42UF,VI,F,26
2002,42UF,VII,M,0
2002,42UF,VII,F,0
2002,42UF,VIII,M,0
2002,42UF,VIII,F,0
2002,42UF,IX,M,174
2002,42UF,IX,F,205
2002,42UF,X,M,50
2002,42UF,X,F,57
2002,42UF,XI,M,21
2002,42UF,XI,F,13
2002,42UF,XII,M,0
2002,42UF,XII,F,2
2002,42UF,XIII,M,4
2002,42UF,XIII,F,12
2002,42UF,XIV,M,10
2002,42UF,XIV,F,10
2002,42UF,XV,F,0
2002,42UF,XVI,M,0
2002,42UF,XVI,F,0
2002,42UF,XVII,M,2
2002,42UF,XVII,F,1
2002,42UF,XVIII,M,3
2002,42UF,XVIII,F,15
2002,42UF,XX,M,26
2002,42UF,XX,F,17
2002,42UG,I,M,3
2002,42UG,I,F,3
2002,42UG,II,M,179
2002,42UG,II,F,155
2002,42UG,III,M,0
2002,42UG,III,F,0
2002,42UG,IV,M,13
2002,42UG,IV,F,8
2002,42UG,V,M,12
2002,42UG,V,F,22
2002,42UG,VI,M,27
2002,42UG,VI,F,20
2002,42UG,VII,M,0
2002,42UG,VII,F,0
2002,42UG,VIII,M,0
2002,42UG,VIII,F,0
2002,42UG,IX,M,266
2002,42UG,IX,F,290
2002,42UG,X,M,77
2002,42UG,X,F,86
2002,42UG,XI,M,18
2002,42UG,XI,F,30
2002,42UG,XII,M,2
2002,42UG,XII,F,4
2002,42UG,XIII,M,3
2002,42UG,XIII,F,20
2002,42UG,XIV,M,6
2002,42UG,XIV,F,10
2002,42UG,XV,F,0
2002,42UG,XVI,M,0
2002,42UG,XVI,F,0
2002,42UG,XVII,M,1
2002,42UG,XVII,F,1
2002,42UG,XVIII,M,15
2002,42UG,XVIII,F,37
2002,42UG,XX,M,20
2002,42UG,XX,F,17
2002,42UH,I,M,5
2002,42UH,I,F,10
2002,42UH,II,M,175
2002,42UH,II,F,158
2002,42UH,III,M,2
2002,42UH,III,F,3
2002,42UH,IV,M,9
2002,42UH,IV,F,12
2002,42UH,V,M,14
2002,42UH,V,F,28
2002,42UH,VI,M,20
2002,42UH,VI,F,18
2002,42UH,VII,M,0
2002,42UH,VII,F,0
2002,42UH,VIII,M,0
2002,42UH,VIII,F,0
2002,42UH,IX,M,273
2002,42UH,IX,F,321
2002,42UH,X,M,91
2002,42UH,X,F,115
2002,42UH,XI,M,20
2002,42UH,XI,F,33
2002,42UH,XII,M,1
2002,42UH,XII,F,3
2002,42UH,XIII,M,6
2002,42UH,XIII,F,26
2002,42UH,XIV,M,16
2002,42UH,XIV,F,20
2002,42UH,XV,F,0
2002,42UH,XVI,M,0
2002,42UH,XVI,F,1
2002,42UH,XVII,M,1
2002,42UH,XVII,F,3
2002,42UH,XVIII,M,10
2002,42UH,XVIII,F,36
2002,42UH,XX,M,30
2002,42UH,XX,F,8
2002,00FK,I,M,2
2002,00FK,I,F,7
2002,00FK,II,M,332
2002,00FK,II,F,301
2002,00FK,III,M,5
2002,00FK,III,F,2
2002,00FK,IV,M,12
2002,00FK,IV,F,17
2002,00FK,V,M,38
2002,00FK,V,F,51
2002,00FK,VI,M,30
2002,00FK,VI,F,21
2002,00FK,VII,M,0
2002,00FK,VII,F,0
2002,00FK,VIII,M,0
2002,00FK,VIII,F,0
2002,00FK,IX,M,469
2002,00FK,IX,F,521
2002,00FK,X,M,151
2002,00FK,X,F,172
2002,00FK,XI,M,59
2002,00FK,XI,F,58
2002,00FK,XII,M,3
2002,00FK,XII,F,12
2002,00FK,XIII,M,6
2002,00FK,XIII,F,12
2002,00FK,XIV,M,12
2002,00FK,XIV,F,19
2002,00FK,XV,F,0
2002,00FK,XVI,M,0
2002,00FK,XVI,F,2
2002,00FK,XVII,M,4
2002,00FK,XVII,F,4
2002,00FK,XVIII,M,9
2002,00FK,XVIII,F,19
2002,00FK,XX,M,58
2002,00FK,XX,F,25
2002,00FN,I,M,9
2002,00FN,I,F,10
2002,00FN,II,M,322
2002,00FN,II,F,288
2002,00FN,III,M,2
2002,00FN,III,F,10
2002,00FN,IV,M,22
2002,00FN,IV,F,26
2002,00FN,V,M,16
2002,00FN,V,F,53
2002,00FN,VI,M,17
2002,00FN,VI,F,26
2002,00FN,VII,M,0
2002,00FN,VII,F,0
2002,00FN,VIII,M,0
2002,00FN,VIII,F,1
2002,00FN,IX,M,537
2002,00FN,IX,F,531
2002,00FN,X,M,182
2002,00FN,X,F,226
2002,00FN,XI,M,66
2002,00FN,XI,F,86
2002,00FN,XII,M,3
2002,00FN,XII,F,9
2002,00FN,XIII,M,3
2002,00FN,XIII,F,7
2002,00FN,XIV,M,26
2002,00FN,XIV,F,32
2002,00FN,XV,F,0
2002,00FN,XVI,M,0
2002,00FN,XVI,F,0
2002,00FN,XVII,M,3
2002,00FN,XVII,F,5
2002,00FN,XVIII,M,25
2002,00FN,XVIII,F,63
2002,00FN,XX,M,57
2002,00FN,XX,F,32
2002,00FY,I,M,16
2002,00FY,I,F,12
2002,00FY,II,M,363
2002,00FY,II,F,319
2002,00FY,III,M,0
2002,00FY,III,F,0
2002,00FY,IV,M,18
2002,00FY,IV,F,32
2002,00FY,V,M,24
2002,00FY,V,F,39
2002,00FY,VI,M,42
2002,00FY,VI,F,42
2002,00FY,VII,M,0
2002,00FY,VII,F,0
2002,00FY,VIII,M,0
2002,00FY,VIII,F,0
2002,00FY,IX,M,538
2002,00FY,IX,F,492
2002,00FY,X,M,159
2002,00FY,X,F,183
2002,00FY,XI,M,54
2002,00FY,XI,F,88
2002,00FY,XII,M,0
2002,00FY,XII,F,2
2002,00FY,XIII,M,6
2002,00FY,XIII,F,6
2002,00FY,XIV,M,27
2002,00FY,XIV,F,18
2002,00FY,XV,F,0
2002,00FY,XVI,M,1
2002,00FY,XVI,F,0
2002,00FY,XVII,M,11
2002,00FY,XVII,F,3
2002,00FY,XVIII,M,18
2002,00FY,XVIII,F,44
2002,00FY,XX,M,59
2002,00FY,XX,F,34
2002,00FP,I,M,0
2002,00FP,I,F,2
2002,00FP,II,M,43
2002,00FP,II,F,45
2002,00FP,III,M,0
2002,00FP,III,F,0
2002,00FP,IV,M,1
2002,00FP,IV,F,1
2002,00FP,V,M,0
2002,00FP,V,F,5
2002,00FP,VI,M,4
2002,00FP,VI,F,7
2002,00FP,VII,M,0
2002,00FP,VII,F,0
2002,00FP,VIII,M,0
2002,00FP,VIII,F,0
2002,00FP,IX,M,67
2002,00FP,IX,F,50
2002,00FP,X,M,14
2002,00FP,X,F,19
2002,00FP,XI,M,4
2002,00FP,XI,F,5
2002,00FP,XII,M,0
2002,00FP,XII,F,1
2002,00FP,XIII,M,1
2002,00FP,XIII,F,1
2002,00FP,XIV,M,3
2002,00FP,XIV,F,3
2002,00FP,XV,F,0
2002,00FP,XVI,M,0
2002,00FP,XVI,F,0
2002,00FP,XVII,M,0
2002,00FP,XVII,F,2
2002,00FP,XVIII,M,1
2002,00FP,XVIII,F,5
2002,00FP,XX,M,2
2002,00FP,XX,F,4
2002,17UB,I,M,4
2002,17UB,I,F,4
2002,17UB,II,M,191
2002,17UB,II,F,163
2002,17UB,III,M,0
2002,17UB,III,F,0
2002,17UB,IV,M,7
2002,17UB,IV,F,15
2002,17UB,V,M,13
2002,17UB,V,F,23
2002,17UB,VI,M,14
2002,17UB,VI,F,16
2002,17UB,VII,M,0
2002,17UB,VII,F,0
2002,17UB,VIII,M,0
2002,17UB,VIII,F,0
2002,17UB,IX,M,240
2002,17UB,IX,F,272
2002,17UB,X,M,85
2002,17UB,X,F,82
2002,17UB,XI,M,16
2002,17UB,XI,F,26
2002,17UB,XII,M,0
2002,17UB,XII,F,2
2002,17UB,XIII,M,2
2002,17UB,XIII,F,8
2002,17UB,XIV,M,8
2002,17UB,XIV,F,7
2002,17UB,XV,F,2
2002,17UB,XVI,M,0
2002,17UB,XVI,F,0
2002,17UB,XVII,M,1
2002,17UB,XVII,F,1
2002,17UB,XVIII,M,3
2002,17UB,XVIII,F,25
2002,17UB,XX,M,16
2002,17UB,XX,F,19
2002,17UC,I,M,4
2002,17UC,I,F,4
2002,17UC,II,M,111
2002,17UC,II,F,113
2002,17UC,III,M,0
2002,17UC,III,F,0
2002,17UC,IV,M,6
2002,17UC,IV,F,7
2002,17UC,V,M,9
